open,close,low,high,vol00,sdate
26295,26563,26295,26590,59014.53,100910
26705,26625,26489,26747,66699.92,100913
26536,26713,26508,26821,93994.94,100914
26652,26964,26616,26973,54851.99,100915
26812,26858,26722,26901,55086.24,100916
26812,26713,26659,26894,67605.04,100917
26831,27071,26739,27125,61292.22,100920
27071,27089,26973,27233,84951.31,100921
27061,27133,27024,27250,65851.17,100922
26964,26989,26937,27177,91419.3,100923
27206,27356,27169,27375,61741,100924
27356,27150,27133,27356,54251.16,100927
27214,27375,27033,27428,63160.03,100928
27275,27275,27177,27384,89283.46,100929
27379,27208,27111,27557,97286.83,100930
27399,27206,27061,27437,84099.42,101001
27187,26937,26866,27250,69426.91,101004
27301,27437,27160,27482,76115.74,101005
27375,27329,27241,27474,65019.72,101006
27437,27384,27301,27517,67828.7,101007
27399,27455,27329,27525,41191.37,101008
27437,27474,27375,27517,27484.92,101011
27418,27534,27301,27607,35803.55,101012
27650,27731,27579,27819,37272.2,101013
27696,27677,27552,27819,57315.17,101014
27741,27793,27616,27874,65135.72,101015
27829,28052,27775,28060,80273.17,101018
27829,27525,27391,27829,98997.06,101019
27588,27785,27517,27909,61582.23,101020
27901,27856,27650,27990,67061.63,101021
27945,27865,27793,27945,49899.92,101022
28016,28016,27990,28231,73214.42,101025
27954,27936,27793,27954,44916.43,101026
27829,27766,27597,27883,61557.2,101027
27928,27928,27775,28026,56116.61,101028
27860,27813,27705,27904,71197.73,101029
27964,27810,27669,28106,77843.2,101101
28034,28078,28008,28106,59465.76,101102
28167,28097,27810,28167,92703.21,101103
28303,28231,28150,28311,88522.77,101104
28294,28060,27954,28294,110907.27,101105
28026,27990,27928,28150,86804.53,101108
28069,27874,27810,28069,83879.45,101109
27909,27865,27597,27909,73236.11,101110
27731,27945,27659,27964,65316.24,101111
27775,27597,27562,27819,63829.19,101112
27696,27607,27562,27758,46869.39,101115
27428,27206,27125,27507,137836.84,101116
27250,27250,27196,27356,65145.63,101117
27409,27634,27329,27696,64124.97,101118
27607,27659,27499,27677,56695.6,101119
27625,27669,27399,27696,82994.92,101122
27384,27266,27256,27437,101235.99,101123
27375,27525,27375,27543,62693.16,101124
27384,27284,27250,27418,30385.5,101126
27125,27256,26894,27310,83375.56,101129
26966,27009,26930,27180,92091.86,101130
27310,27525,27310,27571,96093.44,101201
27571,27741,27517,27741,61857.96,101202
27625,27741,27607,27758,83935.59,101203
27640,27562,27534,27677,57071.47,101206
27758,27579,27543,27775,77781.15,101207
27616,27607,27474,27650,58526.06,101208
27696,27650,27562,27696,41135.54,101209
27696,27919,27696,27945,63686.6,101210
27981,27964,27928,28097,107161.7,101213
28060,28248,28052,28321,62624.08,101214
28142,28159,28132,28347,65191.6,101215
28167,28355,28052,28364,56843.07,101216
28214,28257,28052,28257,62402.81,101217
28294,28248,28132,28337,36332.07,101220
28275,28176,28176,28294,33046.83,101221
28167,28257,28142,28257,29655.02,101222
28205,28241,28205,28284,32229.59,101223
28195,28186,28097,28214,9360.11,101227
28176,28205,28124,28248,18521.17,101228
28242,28215,28187,28277,22324.16,101229
28178,28116,28097,28196,43454.56,101230
28079,28107,28042,28170,35165.53,101231
28257,28364,28248,28543,77083.82,110103
28417,28454,28303,28481,46634.22,110104
28347,28515,28347,28571,89244.3,110105
28561,28632,28524,28650,55666.06,110106
28659,28615,28454,28659,59671.16,110107
28481,28533,28444,28597,50246.09,110110
28606,28677,28561,28721,37615.29,110111
28801,28829,28711,28872,32345.95,110112
28748,28677,28597,28748,83099.75,110113
28623,28711,28606,28711,36903.93,110114
28721,28820,28702,28829,91455.51,110118
28792,28623,28515,28848,111363.64,110119
28615,28693,28507,28748,98797,110120
28811,28721,28685,28848,76864.17,110121
28693,28685,28659,28792,41596.5,110124
28589,28685,28580,28766,89688.72,110125
28711,28650,28623,28748,85982.22,110126
28685,28721,28597,28774,77042.03,110127
28748,28205,28176,28774,100891.34,110128
28344,28262,28161,28344,101105.84,110131
28400,28774,28382,28811,146342.77,110201
28685,28677,28589,28711,51865.2,110202
28580,28711,28364,28774,70791.23,110203
28782,28848,28606,28856,39046.51,110204
28839,28801,28774,28891,102497.63,110207
28774,28882,28774,28900,57857.17,110208
28801,28820,28730,28882,55291.86,110209
28721,28829,28711,28872,49126.41,110210
28721,28891,28677,28962,35329.79,110211
28944,28990,28829,28990,101484.01,110214
28882,28926,28811,28953,61668.78,110215
28990,29079,28971,29184,47729.77,110216
29175,29276,29132,29311,42029.91,110218
28980,28829,28757,29114,135304.3,110222
28792,28552,28543,28839,110044.15,110223
28498,28650,28435,28711,101670.96,110224
28693,28829,28677,28882,68693.74,110225
28953,29151,28828,29186,172772.47,110228
29243,28919,28911,29279,115042.59,110301
28902,29010,28831,29063,131697.46,110302
29188,29600,29188,29618,131538,110303
29585,29570,29354,29650,98880.84,110304
29631,29336,29158,29631,94070.53,110307
29354,29498,29249,29585,65222.45,110308
29461,29542,29390,29622,89864.38,110309
29313,29081,29053,29377,143333.3,110310
29081,29178,28973,29260,90067.39,110311
29042,29034,28909,29221,85324.02,110314
28543,28693,28409,28839,144955.13,110315
28650,28195,28052,28659,234346.33,110316
28485,28519,28386,28603,115844.56,110317
28831,28659,28589,28874,186459.58,110318
28874,28902,28840,29135,98013.69,110321
28937,28884,28865,29053,71599.28,110322
28831,28865,28642,28928,81991.37,110323
28973,29206,28865,29251,118313.11,110324
29215,29288,29197,29413,59098.13,110325
29297,29279,29270,29350,43840.88,110328
29243,29448,29215,29457,44987.08,110329
29591,29665,29591,29816,58115.13,110330
29666,29684,29600,29792,24067.16,110331
29780,29833,29735,29897,43890.77,110401
29961,30013,29934,30075,47829.08,110404
29897,29878,29842,29969,48334.12,110405
29969,29942,29906,30040,44136.71,110406
29868,29887,29788,30013,78525.24,110407
29942,29868,29788,30031,77086.54,110408
29961,30040,29961,30111,99601.16,110411
29916,30003,29916,30120,69221.45,110412
29996,29978,29916,30092,49652.44,110413
29842,30138,29842,30193,92795.23,110414
30264,30407,30255,30489,108906.89,110415
30211,30065,29897,30211,84915.93,110418
30120,30317,30065,30336,60872.82,110419
30643,30614,30541,30730,79489.62,110420
30836,30704,30595,30884,53928.94,110421
30652,30739,30577,30765,70988.79,110425
30784,31096,30784,31144,65180.18,110426
31062,31449,31044,31501,97588.21,110427
31449,31610,31420,31627,58236.92,110428
31668,31595,31549,31687,130065.94,110429
31813,31913,31762,31978,165622.91,110502
31841,31832,31672,31913,126018.96,110503
31787,31805,31635,31850,105603.59,110504
31709,31600,31501,31867,130771.53,110505
31832,31822,31700,31978,82804.11,110506
31662,32005,31662,32040,100736.68,110509
32146,32201,31951,32210,86701.69,110510
32238,32146,31978,32316,150536.5,110511
32031,32445,31941,32453,87940.4,110512
32497,32342,32174,32576,112597.44,110513
32272,32398,32210,32524,84308.98,110516
32247,32398,32174,32417,87936.47,110517
32398,32648,32342,32677,63221.31,110518
32747,32576,32426,32783,190358.72,110519
32497,32307,32210,32593,130686.2,110520
31969,31978,31832,32040,311375.1,110523
31969,31886,31850,32022,113530.85,110524
31745,31932,31745,32005,80834.96,110525
31858,31978,31672,32012,73492.54,110526
31981,31999,31843,32026,78568.77,110527
32226,32368,32095,32378,113624.68,110531
32262,31922,31896,32342,134334.61,110601
31932,31850,31726,31932,84815.84,110602
31536,31544,31492,31726,134159.04,110603
31457,31358,31312,31536,72658.44,110606
31583,31421,31403,31693,88443.9,110607
31385,31458,31322,31502,73970.47,110608
31529,31790,31476,31944,77761.83,110609
31664,31206,31179,31664,190780.64,110610
31188,31358,31188,31492,113231.95,110613
31602,31627,31511,31757,94603.93,110614
31421,31197,31124,31592,169491.8,110615
31206,31251,31042,31340,118790.04,110616
31511,31322,31222,31592,192823.04,110617
31259,31636,31214,31674,93747.89,110620
31764,31835,31674,31908,140322.97,110621
31790,31645,31627,31861,84835.5,110622
31583,31611,31197,31645,216013.32,110623
31602,31241,31187,31602,122574.08,110624
31304,31403,31114,31485,69580.72,110627
31466,31843,31431,31925,103238.72,110628
32016,31908,31816,32016,72616.83,110629
32043,32006,31933,32094,131385.81,110630
32009,32394,31990,32412,115168.28,110701
32421,32304,32195,32421,71161.41,110705
32252,32394,32252,32441,76595.84,110706
32537,32375,32252,32537,82145.98,110707
32141,32232,32043,32268,74829.85,110708
31880,31790,31712,32016,123408.46,110711
31771,31790,31683,32103,66479.13,110712
31963,31916,31825,32225,95433.61,110713
31981,31861,31781,32085,104830.83,110714
31908,31702,31537,31916,110949.83,110715
31592,31466,31232,31620,95125.9,110718
31529,31748,31449,31816,110237.11,110719
31781,31636,31520,31808,75577.65,110720
31944,32113,31852,32243,162325.05,110721
32095,32061,31925,32122,84839.58,110722
31781,31729,31693,31944,75718.58,110725
31682,31474,31438,31719,96539.7,110726
31331,30927,30891,31349,144717.33,110727
30914,30905,30857,31238,153061.19,110728
30642,30740,30442,30956,202372.66,110729
31034,30215,29899,31034,306475.1,110801
30005,29562,29535,30123,255895.59,110802
29566,29619,28998,29619,259215.26,110803
29204,28439,28439,29331,294438.2,110804
28657,28657,27963,29070,380431.84,110805
28078,27188,27178,28411,396850.74,110808
27528,28178,26701,28259,373064.22,110809
27845,26989,26944,28034,353374.46,110810
27089,28224,27042,28586,261718.92,110811
28467,28502,28215,28763,157362.57,110812
28763,28980,28567,29043,164530.7,110815
28818,28953,28638,29142,183177.12,110816
29051,28980,28727,29313,140497.23,110817
28404,28025,27782,28467,158412.02,110818
27782,27953,27719,28367,199927.22,110819
28394,27935,27899,28458,130734.71,110822
28042,28847,27981,28871,138530.9,110823
28737,29177,28691,29196,130561.59,110824
29106,28682,28586,29214,172624.75,110825
28519,29043,27972,29142,138524.88,110826
29367,29782,29331,29809,127368.26,110829
29736,29880,29466,30060,131040.39,110830
30039,30091,29846,30292,115293.45,110831
30069,29890,29826,30403,106844.67,110901
29418,29237,29171,29684,57539.31,110902
28519,29309,28502,29344,493463.97,110906
29654,30005,29527,30015,120505.98,110907
29798,29680,29625,30114,101358.05,110908
29372,28801,28666,29390,178704.92,110909
28458,28899,28367,28926,148673.75,110912
28973,29199,28820,29264,124921.88,110913
29301,29471,28892,29798,155413.85,110914
29710,29746,29278,29764,134376.52,110915
29842,29907,29616,29989,131011.25,110916
29461,29588,29381,29724,66352.32,110919
29734,29898,29572,30206,119571.86,110920
29917,29091,29073,29962,155071.39,110921
28366,28502,28158,28657,294466.57,110922
28330,28511,28232,28691,198536.25,110923
28747,28983,28411,29019,147253.81,110926
29444,29425,29291,29779,158097.29,110927
29535,28919,28873,29580,166412.05,110928
29291,29109,28683,29499,141136.94,110929
28798,28735,28725,29294,114342.24,110930
28519,27822,27803,28919,530328.99,111003
27578,28122,27269,28150,231308.09,111004
28150,28576,28058,28594,98611.38,111005
28557,28919,28429,28919,108152.73,111006
28965,28892,28801,29109,118773.36,111007
29190,29553,29190,29598,72742.89,111010
29444,29508,29363,29562,56391.69,111011
29616,29527,29508,29816,92867.25,111012
29453,29499,29264,29598,65915.34,111013
29842,29779,29606,29842,68778.96,111014
29707,29264,29218,29707,74646.53,111017
29164,29481,28973,29707,109666.52,111018
29663,29425,29301,29779,68824.59,111019
29363,29399,29054,29562,76409.38,111020
29707,29989,29707,30034,74910.28,111021
30077,30442,29989,30451,400002.49,111024
30322,29824,29743,30360,92009.23,111025
30095,30225,29842,30331,95567.97,111026
30794,30956,30530,31039,180926.58,111027
30940,30984,30775,31082,112593.11,111028
30801,30391,30391,30819,77274.78,111031
29798,29816,29734,30179,66202.4,111101
30170,30015,29824,30170,33326.71,111102
30268,30341,30034,30395,39955.29,111103
30128,30055,29846,30212,38285.11,111104
30077,30413,29953,30469,60948.72,111107
30556,30785,30322,30810,54792.2,111108
30234,29898,29779,30350,144053.48,111109
30160,30322,30024,30469,67276.38,111110
30585,30857,30585,30948,78215.14,111111
30659,30652,30512,30785,45270.36,111114
30632,30723,30451,30810,62133.23,111115
30386,30132,30114,30623,115542,111116
30087,29816,29562,30114,111892.77,111117
29898,29752,29717,29935,68396.33,111118
29335,29181,29073,29408,82108.34,111121
29171,29254,29091,29390,56977.36,111122
29054,28830,28791,29054,71462.27,111123
28747,28719,28691,28946,27576.15,111125
29208,29490,29208,29544,81494.65,111128
29553,29616,29518,29798,52885.58,111129
30272,30686,30228,30722,147676.29,111130
30613,30730,30613,30905,65927.28,111201
30896,30348,30274,30941,167531.58,111202
30669,30404,30251,30785,482929.84,111205
30458,30529,30401,30722,55914.44,111206
30485,30756,30367,30905,71543.56,111207
30603,30185,30119,30676,85949.96,111208
30329,30631,30274,30694,61894.55,111209
30423,30268,30132,30496,59859.06,111212
30421,30212,30119,30622,55456.57,111213
30176,30194,30110,30338,57267.49,111214
30386,30530,30370,30613,72157.12,111215
30739,30430,30421,30739,63430.7,111216
30564,30430,30338,30785,50523.43,111219
30775,31067,30730,31112,57189.91,111220
31150,31268,31021,31312,57058.94,111221
31395,31495,31250,31505,40622.04,111222
31567,31697,31495,31733,24596.63,111223
31631,31768,31631,31841,24419.05,111227
31768,31422,31359,31768,64868.32,111228
31422,31649,31395,31707,52430.8,111229
31565,31604,31547,31754,29771.09,111230
31998,32006,31905,32112,207118.63,120103
31979,31849,31743,31998,67786.9,120104
31678,31942,31614,31979,65214.37,120105
31933,31998,31841,32067,74247.84,120106
32060,32051,31795,32077,117428.4,120109
32331,32289,32244,32357,78198.21,120110
32253,32314,32141,32368,38438.55,120111
32387,32415,32177,32445,37430.19,120112
32206,32269,32024,32298,52994.96,120113
32524,32470,32435,32671,63601.93,120117
32461,32652,32397,32661,76201.4,120118
32595,32652,32479,32689,48831.23,120119
32698,32652,32531,32752,85297.5,120120
32661,32506,32415,32709,46244.65,120123
32415,32516,32415,32622,48113.39,120124
32387,32752,32314,32806,52261.25,120125
32879,32604,32497,32879,55715.14,120126
32479,32622,32479,32735,38435.4,120127
32426,32578,32289,32595,58166.78,120130
32716,32601,32527,32907,82770.27,120131
32719,32925,32709,33080,142833.68,120201
32916,32796,32604,32964,65364.16,120202
32964,32990,32870,33033,91046.03,120203
32842,32806,32709,32925,31824.04,120206
32761,32925,32661,32964,37792.75,120207
32964,32925,32743,32964,35603.69,120208
32906,32752,32661,32916,67682.51,120209
32561,32613,32445,32652,40053.09,120210
32769,32860,32761,32945,60318.44,120213
32870,32998,32788,33014,46696.71,120214
33024,32935,32832,33080,36380.8,120215
32879,33117,32825,33153,36826.5,120216
33098,33006,32945,33117,49751.1,120217
33071,32769,32719,33098,77692.48,120221
32743,32769,32652,32870,46248.33,120222
32788,32796,32728,32852,38994.32,120223
32888,32964,32825,33006,83961.32,120224
32796,33024,32719,33098,101824.06,120227
32998,33153,32954,33208,47982.5,120228
33123,32959,32959,33233,33337.28,120229
32982,33125,32954,33171,66030.86,120301
33120,33074,32992,33137,27050.06,120302
33033,32998,32954,33171,37283.41,120305
32817,32570,32497,32898,47386.54,120306
32642,32719,32540,32753,17400.65,120307
32890,33082,32890,33165,45964.25,120308
33128,33221,33110,33338,51583.37,120309
33226,33218,33144,33280,26642.45,120312
33404,33687,33321,33695,78606.04,120313
33604,33678,33604,33751,68258.86,120314
33690,33735,33598,33791,41939.95,120315
33825,33732,33687,33861,43699.56,120316
33678,33723,33612,33778,45124.99,120319
33595,33550,33513,33660,20798.98,120320
33577,33540,33475,33612,40614.45,120321
33395,33423,33321,33494,46604.62,120322
33494,33558,33376,33558,19748.24,120323
33742,34108,33695,34108,103829.54,120326
34180,34171,34127,34310,58275.24,120327
34200,34101,33934,34319,97556.96,120328
33952,34171,33906,34208,94173.39,120329
34304,34434,34249,34481,79121.73,120330
34428,34547,34310,34640,110871.35,120402
34584,34528,34374,34784,96821.59,120403
34390,34347,34264,34447,77527.59,120404
34235,34310,34161,34338,30550.2,120405
34054,33906,33887,34073,31175,120409
33887,33521,33503,33970,71009.14,120410
33807,33642,33612,33834,41441.14,120411
33678,33825,33660,33861,51582.52,120412
33769,33485,33485,33769,49821.55,120413
33651,33494,33395,33651,79125.93,120416
33669,33989,33595,34016,45822.91,120417
33925,33878,33861,33999,44573.07,120418
34063,33952,33825,34227,104246.5,120419
34034,34134,34008,34310,62426.63,120420
33778,33870,33769,33915,53601.82,120423
33897,33989,33825,34063,32456.87,120424
34161,34347,34134,34399,67908.84,120425
34190,34338,34073,34383,59784.33,120426
34399,34356,34255,34511,39608.25,120427
34342,34342,34249,34452,52163.8,120430
34272,34466,34108,34547,60438.02,120501
34329,34399,34300,34428,31278.62,120502
34437,34272,34217,34437,36018.04,120503
34134,33825,33807,34161,53379.38,120504
33622,33897,33622,34008,62160.51,120507
33705,33906,33558,33979,43526.3,120508
33715,33678,33485,33887,94983.53,120509
33842,33915,33842,34054,37158.88,120510
33851,33878,33842,34143,38388.76,120511
33687,33769,33531,33906,92131.49,120514
33687,33567,33475,33817,56872.77,120515
33651,33622,33577,33778,73963.34,120516
33687,33311,33275,33695,44317.65,120517
33404,33017,32918,33413,74618.83,120518
33055,33338,33036,33366,85599.86,120521
33366,33247,33156,33558,61331.96,120522
33165,33100,32780,33266,73954.05,120523
33137,33423,33100,33423,49241.7,120524
33338,33338,33238,33521,33491.19,120525
33521,33450,33338,33642,105418.62,120529
33330,33256,33156,33348,41709.58,120530
33259,33092,32907,33333,52067.74,120531
32772,32506,32470,32864,115322.94,120601
32515,32578,32386,32652,60812,120604
32479,32762,32453,32845,83262.47,120605
32910,33279,32836,33279,66957.06,120606
33490,33297,33224,33500,79884.57,120607
33197,33490,33197,33527,57092.22,120608
33595,33202,33183,33660,85770.89,120611
33270,33509,33086,33509,96721.63,120612
33500,33473,33381,33776,165598.63,120613
33550,33979,33485,34073,153466.86,120614
34053,34108,34024,34190,80651.7,120615
34100,34338,34072,34338,78257.3,120618
34400,34650,34400,34744,66003.39,120619
34596,34558,34329,34724,63828.19,120620
34486,34082,34033,34642,58034.21,120621
34245,34439,34171,34504,51764.73,120622
34024,34015,33942,34161,83366.26,120625
34082,34116,33997,34227,69556.79,120626
34217,34486,34161,34603,87644.1,120627
34375,34329,33978,34429,136986.58,120628
34618,34980,34618,34999,103779.47,120629
35102,35092,34835,35111,71523.84,120702
35083,35083,34943,35177,40171.98,120703
35001,34861,34826,35027,40120.87,120705
34724,34632,34486,34771,64153.94,120706
34477,34816,34477,34871,68231.46,120709
35020,34650,34540,35020,61602.57,120710
34623,34623,34439,34687,71408.88,120711
34586,34705,34410,34816,43457.39,120712
34715,35092,34695,35148,56062.19,120713
35054,35158,34972,35194,41838.31,120716
35238,35607,35083,35682,70125.65,120717
35479,35665,35377,35747,62463.32,120718
35738,35664,35452,35746,52174.52,120719
35533,35202,35148,35616,45608.1,120720
34852,34787,34596,34880,50785.88,120723
34760,34404,34220,34794,48146.95,120724
34457,34568,34245,34623,55078.66,120725
34927,34900,34762,35063,92588.02,120726
35111,35738,35092,35800,69247.67,120727
35655,35551,35497,35728,56668.23,120730
35525,35330,35320,35674,56143.21,120731
35533,35350,35285,35616,67843.57,120801
35083,35010,34771,35248,57936.67,120802
35397,35424,35340,35635,48488.85,120803
35541,35433,35397,35551,38380.3,120806
35368,35350,35311,35461,46023.58,120807
35424,35478,35321,35533,34808.13,120808
35452,35461,35388,35578,33795.01,120809
35443,35607,35378,35635,42909.22,120810
35488,35516,35350,35561,24458.56,120813
35673,35607,35533,35682,26605.91,120814
35616,35689,35551,35781,24932.01,120815
35689,35598,35470,35689,49903.53,120816
35635,35416,35303,35635,65278.79,120817
35416,35488,35368,35533,49617.97,120820
35497,35368,35359,35664,61537.08,120821
35330,35397,35294,35470,27270.41,120822
35368,35350,35276,35443,27873.51,120823
35388,35655,35350,35746,65097.95,120824
35682,35689,35570,35839,39235.32,120827
35570,35635,35525,35754,38669.75,120828
35616,35754,35607,35883,30957.91,120829
35578,35635,35478,35719,41376.49,120830
35766,35747,35589,35942,50701.82,120831
35710,35821,35542,35913,68827.47,120904
35885,35831,35730,35970,30204.39,120905
35988,36393,35988,36402,54714.97,120906
36468,36384,36283,36497,43255.02,120907
36389,36252,36252,36416,30220.07,120910
36262,36271,36234,36372,25990.46,120911
36279,36289,36224,36389,31120.74,120912
36297,36655,36169,36730,74422.54,120913
36652,36507,36393,36709,122984.45,120914
36416,36721,36416,36721,28276.87,120917
36662,36839,36635,36884,34885.08,120918
36839,36876,36804,37005,53144.95,120919
36848,37033,36746,37033,52551.56,120920
37125,37171,37071,37291,88306.65,120921
37125,37273,37079,37348,75575.49,120924
37384,37246,37237,37624,53684.27,120925
37329,37062,37033,37411,72105.02,120926
37107,37273,37079,37366,34015.29,120927
37202,37110,36950,37212,51027.94,120928
37217,37329,37199,37561,57784.74,121001
37458,37495,37311,37597,67754.09,121002
37541,37810,37504,37837,62557.83,121003
37865,38040,37837,38170,68896.29,121004
38170,38078,37985,38236,43610.24,121005
38058,38049,37865,38096,33798.71,121008
37847,37589,37561,37912,66257.98,121009
37607,37311,37189,37607,66822.59,121010
37477,37339,37329,37589,40997.55,121011
37495,37283,37263,37571,37932.1,121012
37374,37820,37366,37847,132967.54,121015
37937,38226,37931,38226,61176.5,121016
38289,38226,38078,38289,58362.57,121017
37994,38236,37931,38255,46375.33,121018
38144,37551,37486,38226,67234.6,121019
37551,37579,37358,37624,48500.37,121022
37291,37079,36857,37291,63959.76,121023
37301,37143,37098,37348,63622.12,121024
37374,37439,37263,37533,51316.97,121025
37392,37291,37125,37477,39368.41,121026
37477,37025,36857,37533,93306.96,121031
36986,37329,36986,37439,52985.07,121101
37384,37125,37079,37504,76041.29,121102
37079,37143,36902,37227,50749.81,121105
37116,37180,36948,37411,81622.37,121106
36958,36562,36219,36967,129452.26,121107
36553,36126,36118,36579,96108.4,121108
36051,36228,35979,36468,79367.6,121109
36497,36412,36339,36569,38639.36,121112
36256,36275,36247,36670,56457.23,121113
36301,35841,35747,36421,74161.96,121114
35811,35739,35589,35885,93249.02,121115
35756,36006,35683,36109,106466.59,121116
36349,36384,36228,36402,80265.73,121119
36377,36588,36292,36597,52932.48,121120
36497,36562,36497,36689,56283.83,121121
36766,37015,36670,37025,30850.46,121123
36839,36848,36662,36867,50858.6,121126
36689,36626,36606,36893,58348.53,121127
36517,36911,36339,36939,81427.29,121128
37143,37171,37005,37246,90857.67,121129
37212,37221,37065,37295,43797.35,121130
37329,37134,37079,37458,107439.2,121203
37134,37217,37125,37339,44117.18,121204
37291,37339,37071,37504,68054.84,121205
37384,37320,37237,37401,31829.11,121206
37458,37439,37143,37468,49940.69,121207
37348,37597,37291,37661,56664.33,121210
37772,37994,37651,38086,42070.65,121211
38058,37937,37875,38199,73063.38,121212
37902,37614,37541,37967,64106.6,121213
37504,37468,37421,37614,56723.02,121214
37589,37763,37495,37772,59997.08,121217
37902,38058,37689,38115,91605.02,121218
38058,37651,37624,38078,74484.09,121219
37589,37707,37513,37717,51018.1,121220
37374,37391,37254,37542,59926.41,121221
37246,37246,37169,37366,35837.22,121224
37291,37114,36975,37310,47359.22,121226
37124,37060,36724,37246,58967.71,121227
36936,36695,36667,37050,62378.89,121228
36628,37088,36488,37151,127684.85,121231
37701,37821,37552,37849,102515.47,130102
37849,37868,37671,37878,56772.6,130103
37988,38034,37940,38109,49957.75,130104
38007,38156,37925,38204,44443.57,130107
38147,38165,38138,38312,62231.73,130108
38278,38583,38259,38583,60919.31,130109
38667,38851,38545,38900,59344.9,130110
38890,38843,38734,38947,41443.77,130111
38825,38880,38724,38947,49933.69,130114
38734,38833,38705,38870,61804.58,130115
38798,38753,38695,38870,40990.47,130116
38966,39093,38860,39207,46580.07,130117
39112,39225,38974,39235,64781.77,130118
39160,39335,39032,39345,81819.65,130122
39382,39292,39188,39457,59624.25,130123
39467,39543,39382,39670,96777.08,130124
39580,39850,39534,39868,43508.99,130125
39912,39708,39688,39950,61149.08,130128
39755,40136,39736,40200,77758.81,130129
40174,40016,39968,40258,57490.95,130130
39936,39899,39889,40040,64597.39,130131
40082,40219,39941,40295,60471.62,130201
40035,39774,39746,40062,81653.66,130204
39968,40210,39968,40287,86629.56,130205
40258,40200,40082,40287,42678.2,130206
40238,40052,39841,40248,70210.85,130207
40155,40351,40072,40351,45083.35,130208
40351,40268,40182,40351,26322.44,130211
40229,40219,40190,40342,55202.89,130212
40278,40190,40072,40295,52081.03,130213
40145,40278,40072,40351,55621.34,130214
40295,40369,40210,40406,88498.57,130215
40268,40621,40268,40631,77908.59,130219
40593,40360,40351,40676,72472.78,130220
40287,40174,40035,40295,80080.94,130221
40304,40351,40145,40388,66327.04,130222
40555,39904,39876,40668,65365.39,130225
40072,40006,39718,40110,70423.77,130226
40052,40443,39876,40574,73658.11,130227
40446,40400,40381,40718,46870.35,130228
40321,40712,40187,40722,80558.02,130301
40621,40938,40555,40946,52728.43,130304
41084,41292,41047,41366,70783.95,130305
41412,41374,41283,41480,54501.83,130306
41470,41347,41300,41534,47718.37,130307
41497,41422,41236,41544,43327.88,130308
41448,41634,41316,41634,72570.4,130311
41694,41824,41684,41850,49597.37,130312
41814,41834,41647,41870,44069.1,130313
41907,41870,41740,41946,40622.48,130314
41758,41776,41618,41880,61873.5,130315
41480,41506,41337,41730,43277.45,130318
41570,41534,41300,41664,75196.84,130319
41684,41880,41684,41973,46970.16,130320
41804,41647,41562,41880,47323.68,130321
41785,41963,41740,41963,73677.9,130322
42066,41843,41656,42123,72949.99,130325
41916,42328,41916,42358,51989.64,130326
42224,42543,42095,42571,56367.88,130327
42666,42969,42553,42998,79398.19,130328
42945,43028,42795,43066,68145.61,130401
43337,43655,43328,43701,94777.6,130402
43730,43394,43308,43775,90716.43,130403
43459,43587,43413,43829,104869.06,130404
43150,43346,43094,43355,106739.42,130405
43318,43384,42979,43384,82448.83,130408
43513,43522,43413,43730,63571.82,130409
43767,44260,43693,44289,97026.29,130410
44373,44683,44364,44840,82019.5,130411
44569,44766,44511,44821,60217.32,130412
44746,43954,43917,44831,115048.26,130415
44299,44587,44102,44597,93918.61,130416
44316,44383,44028,44511,176530.49,130417
44334,43839,43685,44373,110854.82,130418
43907,44458,43897,44494,137012.25,130419
44645,44728,44412,44794,50500.69,130422
44878,45008,44531,45185,115893.52,130423
44943,44234,44197,44952,135290.44,130424
44476,44412,44178,44531,115996.05,130425
44260,44402,44150,44504,66113.4,130426
44450,44541,44440,44701,42291.39,130429
44427,44209,43984,44427,87987.68,130430
43829,43739,43711,44160,99045.61,130501
44073,44225,43973,44316,104962.49,130502
44626,44521,44450,44746,66730.73,130503
44531,44234,44225,44561,116907.76,130506
44252,44373,44197,44422,105434.74,130507
44334,44504,44334,44635,222340.85,130508
44450,44561,44412,44746,76450.11,130509
44616,44998,44561,45046,64723.73,130510
44952,45374,44897,45383,98036.2,130513
45392,45830,45392,45867,70455.68,130514
45811,46072,45784,46325,126302.73,130515
45981,45597,45559,46054,85162.75,130516
45652,45858,45485,45895,99002.52,130517
45886,45541,45502,45923,96017.03,130520
45662,46036,45568,46100,89071.33,130521
46288,46036,45820,47073,215551.12,130522
45652,46018,45511,46167,71398.06,130523
45839,45877,45521,45952,63242.92,130524
46252,46342,46157,46756,106252.18,130528
46094,45616,45373,46094,170047.56,130529
45671,45942,45625,46100,104066.36,130530
45738,44927,44918,45955,142721.96,130531
45185,45176,44775,45241,135958.23,130603
45174,44894,44641,45373,140703.2,130604
44828,44246,44163,45120,137605.74,130605
44236,44884,44048,44884,180539.12,130606
45110,45297,45101,45541,82051.31,130607
45502,45364,45213,45550,60639.69,130610
45005,45174,44818,45457,106443.84,130611
45383,44718,44718,45587,91899.92,130612
44606,45409,44383,45467,73929.89,130613
45288,45334,45239,45616,78309.87,130614
45531,45438,45213,45793,90337.85,130617
45418,45821,45418,45860,79227.52,130618
45821,45091,45081,45887,238824.32,130619
44837,43939,43803,44837,309986.66,130620
44320,44367,43994,44650,170330.34,130621
